id,fecha,nombre,email,genero,asunto,mensaje
67235432816145269701,06/03/2023 19:38:04,Irma Roldan Olmo,irma.roldan.olmo3410@yahoo.com,F,Consulta general,tengo pagado el pack x . ya habia realizado el modulo y ahora quiero continuar con el modulo y ne se donde ingresar para seguir
54849302335639481392,05/03/2023 22:05:49,Dafne Rozas Casado,dafne.rozas.casado5839@hotmail.com,F,Consulta general,buenas tardes; por favor me podran enviar informacion de cuando comienzan los cursos y hasta cuando puedo inscribirme? muchas gracias. saludos
57121805519976930667,05/03/2023 10:47:22,Esther Amanda Montserrat Ruiz,esther.amanda.montserrat.ruiz6801@hotmail.com,F,Consulta general,como hago para recuperar la contrasena por favor me enviaron un email con un boton verde que me dice cambie contrasena pero no me aparece donde gracias !!
77078935848537990807,03/03/2023 11:15:22,Elisa Menéndez-Lamas,elisa.menendez.lamas3354@yahoo.com,F,Consulta general,quiero comprar un pack de curso pero no me permite pagar con la tarjeta de credito cordobesa
78350960917824659377,01/03/2023 16:33:50,Olimpia Aparicio Losa,olimpia.aparicio.losa2562@gmail.com,F,Consulta general,no puedo acceder al curso y ya se acredito mi pago de
90261108991187008735,28/02/2023 18:25:35,Olimpia Aparicio Losa,olimpia.aparicio.losa2562@gmail.com,F,Consulta general,"buenas tardes necesitaria informacion quiero hacer el curso,"
14748347629952455782,01/03/2023 11:08:16,Luis Iker Ferrero Pujol,luis.iker.ferrero.pujol3819@yahoo.com,M,Consulta general,"buen dia, me mandas info de los pack"
27010253095098301638,01/03/2023 10:46:39,Reinaldo Jordán Marco,reinaldo.jordan.marco1289@gmail.com,M,Consulta general,buen dia. escribo para consultarles si hacen el calculo de reajuste a pedido y cobran por ello y si dan cursos de reajuste
33927584120714559987,25/02/2023 11:43:26,Nazaret Alcázar Jove,nazaret.alcazar.jove1437@hotmail.com,F,Consulta general,"buen dia estoy realizando el curso liquidacion de  y quiero sacarme una duda referida a la compra de anos de aporte como autonomo, el caso supuesto es el siguiente, si una mujer de anos de edad nacida en el ano .trabaja en el servicio penitenciario federal hace anos la cual se encuentra activa, la normativa para el retiro es de anos de servicio por lo cual a ella le estaria faltando anos para llegar a los anos de servicio, la pregunta es si mediante la moratoria num ( en caso de que vuelva a estar vigente porque tengo entendido que se esta tratando en diputados) puedo comprar esos dos anos que falta para completar los anos que el servicio penitenciario exige para el retiro. gracias."
91404167050838107132,24/02/2023 16:21:54,Evita Río Lumbreras,evita.rio.lumbreras9346@hotmail.com,F,Consulta general,buenas tardes. quisiera saber si el curso de  y liquidacion de jubilaciones tiene validez nacional. con ese certificado se puede presentar tramites en anses?
25397586196209078383,24/02/2023 12:39:20,Sancho Palma Iñiguez,sancho.palma.iniguez2524@gmail.com,M,Consulta de precio de PACK X 5 - Curso 7,buen dia: soy abogado en rosario y estoy interesado en los cursos pregunta.. ustedes son de la provincia de santa fe ? para tramitar jubilaciones y pensiones es necesario contar con la matricula federal ?
63263836368066850773,24/02/2023 12:26:49,Zacarías Lamas Casanovas,zacarias.lamas.casanovas7463@hotmail.com,M,Consulta general,buen dia realice curso liquidar  en este mes (lo finalice ayer) en el caso de la ley que se encuentra sin efecto desde diciembre pasado. que opciones quedan al respecto y que aconsejan? muchas gracias
81645782245670634348,23/02/2023 12:27:12,Carolina Milla Casal,carolina.milla.casal374@hotmail.com,F,Consulta general,"consulta, tiene que ser profesional el que realiza el curso, en que carreras, o lo puede hacer cualquier persona con titulo terciario. esta habilitado para que haga la gestion en todo el pias espero sus comentarios atentamente"
43016299995054579340,22/02/2023 17:43:41,Manola Lorena Trujillo Carro,manola.lorena.trujillo.carro3952@gmail.com,F,Consulta general,"necesito obtener en forma gratuita el material bibliografico, o manuales o guia tramites previsionales que le permita estudiar a un abogado que se recibe; y quiere dicarse al recho previsional. muchas gracias!"
73157241598643427752,20/02/2023 18:46:34,Roxana Carro Batlle,roxana.carro.batlle4658@gmail.com,F,Consulta general,buenas tardes. estoy interesada en el curso. podrias decirme tiempo del mismo y costo total? gracias
47035269786602434398,18/02/2023 22:40:55,Mercedes Suárez Donoso,mercedes.suarez.donoso7754@yahoo.com,F,Consulta general,realice pago por curso y envie comprobante por mail. cuando puedo accer al curso?
70821996124594191194,18/02/2023 22:18:34,Araceli Sanmiguel Miranda,araceli.sanmiguel.miranda9696@gmail.com,F,Consulta general,"buenas noches. quisiera mas informacion sobre los cursos. forma de pago, y sobre los certificados que extienden. muchas gracias. espero su respuesta. saludos cordiales."
07299274641893061223,18/02/2023 19:44:29,Dolores Esperanza Ramírez Portero,dolores.esperanza.ramirez.portero1001@gmail.com,F,Consulta general,"buenas tardes, necesito recuperar mi contrasena para hacer el curso de previsional. yo he iniciado en noviembre , y hasta lo que recuerdo el curso lo puedo hacer en meses. espero contrasena para continuar con la lectura del material. gracias."
96375345223951480085,24/11/2022 15:15:04,Dolores Esperanza Ramírez Portero,dolores.esperanza.ramirez.portero1001@gmail.com,F,Consulta general,"buenas tardes, hoy me inscribi en el curso pack . los curso me llegan a mi correo. cuando tendria aceso al material. gracias."
89549996059815278819,16/02/2023 17:25:36,María Belén Anguita-Bonet,maria.belen.anguita.bonet6605@hotmail.com,F,Consulta general,cuando comienza? solicito informacion
85606784696367837530,16/02/2023 02:13:59,Arcelia del Iriarte,arcelia.del.iriarte999@gmail.com,F,Consulta general,es una vez q tengo el cliente la informacion la firma de lo formulario.. si o si debe presentar un abogado...soy gestora necesito sacar la duda...o puedo ir a abrir el legajo con el cliente gracias
85620709256531794696,05/12/2022 01:03:53,Arcelia del Iriarte,arcelia.del.iriarte999@gmail.com,F,Consulta general,"buen dia, mi consulta es por este curso prevision ya que soy tecnico juridico y contable..pero no he tomado casos de prevencion ya que me dicen que no se puede ingresar a gestionar ningun tramite si no tenes un escrito de un abogado para gestionar los tramites en anses..mi consulta es con este curso podre realizar de principio a fin este trabajo..dan algun aval que me dejara moverme en estos tramites gracias"
49747504727218362859,14/02/2023 23:27:07,Sara Alonso Rios,sara.alonso.rios4105@gmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,hola. me interesa saber el costo del pack x. o solo el de .
15342883953672866154,13/02/2023 17:33:54,Lorena Pellicer Tamarit,lorena.pellicer.tamarit3316@hotmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,"buenas tardes, quisiera informacion de fecha de iniciacion y duracion de los cursos. saludos."
73956145701861514900,13/02/2023 11:28:10,Leandra Dora Cobo Bru,leandra.dora.cobo.bru1033@yahoo.com,F,Consulta general,el sabado abone el curso como hago para verlo gracias
40045621192065261096,09/02/2023 10:15:04,Juana Casals,juana.casals9601@gmail.com,F,Consulta general,quiero q me llamen. estoy interesado
58073422212568232937,07/02/2023 20:39:15,Juana Casals,juana.casals9601@gmail.com,F,Consulta general,estoy interesado. quiero saber duracion. y si el curso abarca todo referido a jubilacion
06186693124746948031,09/02/2023 08:44:15,Montserrat Folch Uriarte,montserrat.folch.uriarte6302@yahoo.com,F,Consulta general,quiero saber si puedo comprarlo y comenzar en marzo
96339606254348060855,09/02/2023 06:49:17,Dorotea Goicoechea-Rosell,dorotea.goicoechea.rosell729@yahoo.com,F,Consulta general,"hola buenos dias. mi nombre es , me encuentro interesada en el pack de cursos que tienen disponible en la pagina. mi pregunta es: cuando ? las clases son en vivo o grabadas? el certificado tiene validez nacional? a su vez consultarte si compro dos pack hay algun descuento, porque mi novio tambien quisiera sumarse a hacerlo. espero una respuesta pronta. desde ya muchas gracias. saludos!"
72550922257502627725,08/02/2023 13:00:17,Socorro Ibáñez Marín,socorro.ibanez.marin3165@yahoo.com,F,Consulta general,"buenas tardes, ayer me suscribi a un curso pero aun no tuve noticias"
09350124357772970817,07/02/2023 00:07:19,Loreto Nogués Palau,loreto.nogues.palau7399@hotmail.com,F,Consulta general,no tengo un tel donde comunicarme y no encuentro el foro de consulta. realice una x mail y me contestaron cualquier cosa
67259323585683393521,05/02/2023 15:58:04,Loreto Nogués Palau,loreto.nogues.palau7399@hotmail.com,F,Consulta general,"queria realizar una consulta del curso. para jubilarse un abogado, debe dar de baja la matricula o puede continuar trabajando,?"
55201855885265056617,25/01/2023 12:17:11,Loreto Nogués Palau,loreto.nogues.palau7399@hotmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,cuanto tiempo dispongo para hacer el curso y para realizar consultas al docente?
79728198370238274456,19/01/2023 23:04:13,Loreto Nogués Palau,loreto.nogues.palau7399@hotmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,"queria consultar cual curso me recomiendas. tengo conocimiento, pero estoy desactualizado y no se hacer . pero quiero poder realizar jubilaciones, pensiones. etc. hay un abanico muy amplio y no cual me conviene. gracias"
04394278151013753350,11/01/2023 13:17:28,Loreto Nogués Palau,loreto.nogues.palau7399@hotmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,"hola, en este curso tambien esta la jubilacion anticipada, mujeres a los y hombres a los ? gracias"
67867049199890851594,06/02/2023 12:16:11,Bernardita Llobet Casanova,bernardita.llobet.casanova7342@hotmail.com,F,Consulta de precio de PACK X 7 - Curso 7,"buenas como estan?, les queria consultar por las formas de pago"
20776519441000499128,26/09/2022 14:10:01,Bernardita Llobet Casanova,bernardita.llobet.casanova7342@hotmail.com,F,Consulta general,interesada en los cursos que dan. me podran pasar info o contactarse conmigo -
08222646692935613661,03/02/2023 15:00:40,Crescencia Bárbara Santamaría Castillo,crescencia.barbara.santamaria.castillo7451@hotmail.com,F,Consulta general,hola! se puede abonar en cuotas ?
23563165419913232522,02/02/2023 11:35:47,Eusebia Rojas Arroyo,eusebia.rojas.arroyo2979@yahoo.com,F,Consulta general,"buenas, estoy interesada en en los cursos de jubilacion y dic al y queria saber el tiempo de duracion de los mismos. tambien consultar si tienen cursos sobre art? muchas gracias."
31982612157565139736,01/02/2023 13:11:23,Santos Sola Sanmiguel,santos.sola.sanmiguel3388@hotmail.com,M,Consulta general,mas informacion por fabor.
52765626601100481860,31/01/2023 14:46:30,Dorita Colomer Ugarte,dorita.colomer.ugarte6678@yahoo.com,F,Consulta general,"buenas tars, me interesa saber como es la inscripcion y pago l curso? soy egresada uner (tec. univ.en gestion y adm. publica) y actualmente trabajo con estos temas! gracias"
31219461195166045434,26/01/2023 17:53:14,Caridad Saez Borrego,caridad.saez.borrego9857@yahoo.com,F,Consulta general,"buenas tardes, curso sobre jubilaciones provinciales tienen?? gracias"
46412839514365696586,26/01/2023 15:15:27,Victoria Arnal Reig,victoria.arnal.reig2853@yahoo.com,F,Consulta general,"buenas tardes, hace mas de dias pague el curso y envie por email comprobante de pago. cuando me van habilitar las clases?"
03500289536523264774,11/01/2023 11:54:26,Victoria Arnal Reig,victoria.arnal.reig2853@yahoo.com,F,Consulta general,buen dia! me pasan info del curso de inicio de jubilaciones y liquidacion . precios y formas de pago. gracias!!
61155548474826563497,25/01/2023 19:34:44,Victor Galán Menendez,victor.galan.menendez8604@yahoo.com,M,Consulta general,"buenas tardes: estoy interesado el el curso mas completo, la modalidad de cursada, cual es el valor y forma de pago, su fecha de inicio y duracion del mismo y si entregan certificacion. saludos"
27035104696913205910,23/01/2023 17:41:35,Íngrid Chamorro Collado,ingrid.chamorro.collado2117@gmail.com,F,Consulta general,buenas tardes... cual seria mi contrasena para ingresar al curso?
92221969719313448241,22/01/2023 17:20:33,Marcela Olivera Amat,marcela.olivera.amat6339@yahoo.com,F,Consulta de precio de PACK x 3 - Curso 12 + Curso 17 + Curso 19,"buenas tardes, quiero saber el precio de los packs"
60782059510072550471,22/01/2023 00:06:52,Ainoa Sevillano Botella,ainoa.sevillano.botella9570@yahoo.com,F,Consulta general,buenas noches estimados! hace varios dias que intento abonar el curso de jubilaciones y pensiones pero el sistema no me lo permite. por favor me enviarian el link de pago? o como puedo hacer para pagar? muchas gracias!!
68401111566106688347,17/01/2023 12:57:41,Susanita Pavón Leon,susanita.pavon.leon5846@gmail.com,F,Consulta general,buenas tardes! desde el canal de consultas no puedo exponer mi duda. quisiera saber si renunciando a anos de autonomo me van a dar la evaluacion socioeconomica favorable para mi cliente! gracias!
81508187666145464186,17/05/2022 21:24:39,Susanita Pavón Leon,susanita.pavon.leon5846@gmail.com,F,Consulta de precio de PACK X 6 - Curso 7,buenas noches. quisiera saber por que entidad es avalada la certificacion.
83835795418028138271,17/01/2023 09:51:17,Chus Fernanda Vizcaíno Lerma,chus.fernanda.vizcaino.lerma2088@gmail.com,F,Consulta general,"buenos dias en el dia de ayer envie mediante mercado pago, el pago del arancel por uno de los cursos , me figura aun como pendiente de pago . tambien envie el comprobante por correo electronico. saludos"
39019723779446146426,14/01/2023 12:29:47,Pepita Mur Gibert,pepita.mur.gibert4191@gmail.com,F,Consulta de precio de PACK x 3 - Curso 12 + Curso 17 + Curso 19,"buen dia,quisiera saber si este curso es el indicado como inicial(sin conociemientos previos)y si sirve para trabajar de manera independiente o necesito de un abogado?gracias."
07986564085758483233,13/01/2023 15:12:59,Noemí Redondo Fábregas,noemi.redondo.fabregas2149@gmail.com,F,Consulta general,"buenas tardes, quisiera saber si podrian aclararme bien quienes son y que validez tienen los certificados de los cursos. como asi tambien si tiene alguna relacion con el ips o simplemente son una entidad privada que se especializa en ensenar tramites de ips. desde ya muchas gracias, :"
45550290769651678929,13/01/2023 15:01:41,Florina del Arregui,florina.del.arregui9427@yahoo.com,F,Consulta general,"es sobre la ley que ya dejo de estar vigente, en ese caso que ley la suple. mi curso es de moratorias previsionales vigentes, del mes de enero del lo realizo al curso"
16780719567603375662,15/09/2022 15:38:44,Florina del Arregui,florina.del.arregui9427@yahoo.com,F,Consulta general,hola como estan quisiera saber sobre el certificado del curso que realice de puam muchas gracias
13099873148652303561,13/01/2023 10:38:01,Gertrudis Goñi Gimeno,gertrudis.goni.gimeno7749@yahoo.com,F,Consulta general,quisiera saber si pagando con tarj naranja puede ser plan z y si tiene recargo el pack de cursos
66981555199945828227,12/01/2023 21:54:00,Gertrudis Goñi Gimeno,gertrudis.goni.gimeno7749@yahoo.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,el pack de cursos de $ se puede pagar con tarjeta naranja plan z?? tiene recargo?
91810454074301126354,13/01/2023 00:41:50,Melania Pareja Torralba,melania.pareja.torralba1412@yahoo.com,F,Consulta de precio de PACK x 3 - Curso 12 + Curso 17 + Curso 19,hola titulos o certificacion?
08090816361508629659,11/01/2023 13:41:37,Catalina Gordillo Manzanares,catalina.gordillo.manzanares4145@yahoo.com,F,Consulta general,", ayer envie comprobante de transferencia por curso de inicio de jubilaciones y aun no obtengo respuesta."
21184074440874686607,10/01/2023 21:23:24,Brígida Rey Navas,brigida.rey.navas2530@gmail.com,F,Consulta general,buenas tardes! quiero consultar por el curso de iniciacion de jubilacion. no tengo conocimientos previos. sirve para ejercer en cordoba ? gracias!
16263699481115414554,09/01/2023 10:54:23,Candelas Ripoll Benavides,candelas.ripoll.benavides979@hotmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,"deseo me envien informacion, y cuando comenzaria el curso. muchas gracias"
58561308746945943325,08/01/2023 11:58:43,Telmo Pinedo,telmo.pinedo7451@gmail.com,M,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,"ademas, soy estudiante avanzado de la carrera de derecho de la unlz, ya he conseguido mi titulo de procurador, todo con ese mail y uds no lo aceptan, cuales son los motivos?"
23840142536540327655,08/01/2023 11:54:51,Telmo Pinedo,telmo.pinedo7451@gmail.com,M,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,"por que no se me acepta el correo electronico, no poseo otro"
27460528671697873038,06/01/2023 18:37:40,Amílcar Páez Galván,amilcar.paez.galvan3020@yahoo.com,M,Consulta general,ya pague por el curso ahora como sigo
22595945242663482098,04/01/2023 07:14:21,Bernardita Llobet Casanova,bernardita.llobet.casanova3858@hotmail.com,F,Consulta general,"buen dia, compre el curso de inicicio de jubilacion y liquidacion de . pero me llego un caso de una persona que tiene una pension no contributiva con el % de incapacidad y necesita cambiarse a la pension contributiva para adquirir bienes. se puede cambiar o tb la puede tramitar."
42179965179360633799,03/01/2023 13:09:44,Micaela Jódar Buendía,micaela.jodar.buendia9359@hotmail.com,F,Consulta general,"buenos dias recien acabo de comprar el curso , como hago para verlo en mi computadora"
12457443803088360479,02/01/2023 13:10:46,Micaela Jódar Buendía,micaela.jodar.buendia9359@hotmail.com,F,Consulta general,quisiera saber mas sobre el curso  desde cero
71841741508453072148,03/01/2023 09:36:02,Chus Gimenez Ripoll,chus.gimenez.ripoll5012@yahoo.com,F,Consulta general,quisiera hacer el curso. y me pasarian la forma de pago?
60261943939900479694,02/01/2023 11:37:11,Maxi del Blasco,maxi.del.blasco9962@hotmail.com,M,Consulta general,"estimada, queria saber si el acceso a las clases es ilimitado o son por tiempo limitado. muchas gracias!"
99143965963314935417,31/12/2022 12:13:48,Anastasia Franch Posada,anastasia.franch.posada9201@yahoo.com,F,Consulta general,"sres. mi ultima compra de cursos fue por segunda vez llenado de formularios, cuando en realidad quiero comprar por edad avanzada. quiero pagar la diferencia. es posible?"
44914898750530810283,30/12/2022 00:02:14,José María Tomé Sales,jose.maria.tome.sales4683@gmail.com,M,Consulta de precio de PACK x 3 - Curso 12 + Curso 17 + Curso 19,?el pgo es de contdo o cuot?
45424900019597413871,29/12/2022 10:30:33,Felicia Esther Carrera Clavero,felicia.esther.carrera.clavero5610@yahoo.com,F,Consulta general,"hola, te hago una consulta, este curso virtual tiene fecha de inicio programada? o al pagar te dan alta y manejas tus tiempos y en ese caso, tiene fechas programadas para clase de consultas. gracias"
22875584944761637766,28/12/2022 19:13:10,Yaiza Sáenz Nogueira,yaiza.saenz.nogueira7505@hotmail.com,F,Consulta general,"buenas tardes, queria saber si no puedo estar en el horario que dictan el curso el material me lo pueden enviar. me gustaria realizar el curso pero trabajo todo el dia."
78773836506249601454,28/12/2022 10:24:27,Dani Castellanos Briones,dani.castellanos.briones9401@hotmail.com,M,Consulta general,"hola, buenos dias quisiera saber que combo me recomendarian para anexar la actividad a mi estudio contable.aguardo.muchas gracias"
75681390903135036999,08/03/2022 20:08:37,Dani Castellanos Briones,dani.castellanos.briones9401@hotmail.com,M,Consulta de precio de PACK X 6 - Curso 7,"buenas tardes, quiero sumar el servicio previsional a mi estudio contable, queria saber que combo me recomendarias para empezar desde , nunca hice ningun tramite de jubilaciones"
37959240942738605902,08/03/2022 08:48:58,Dani Castellanos Briones,dani.castellanos.briones9401@hotmail.com,M,Consulta de precio de - Curso 2,buenos dias. quiero agregar este servicio a mi estudio contable para poder tramitar jubilaciones.quisiera saber que cursos me sugeris para poder hacerlo o tendria que hacer varios
27888154276816450210,03/06/2021 16:16:48,Dani Castellanos Briones,dani.castellanos.briones9401@hotmail.com,M,Consulta general,. soy contador publico y quiero sumar a mi estudio el servicio de jubilaciones.arrancaria desde que curso me recomendas?
42442579884840366311,26/12/2022 16:54:29,Eva Consuela Serra Escribano,eva.consuela.serra.escribano2164@hotmail.com,F,Consulta general,buenas tardes! soy abogada (de general pico + la pampa).. ademas de mi interes en capacitarme en el tema previsional. me gustaria me brinden informacion acerca de las posibilidades de formar parte de la comunidad de profesionales en la tematica. gracias!
46645843190896482504,26/12/2022 15:29:00,Jenaro del Cerezo,jenaro.del.cerezo1670@hotmail.com,M,Consulta general,buenas tardes. quisiera inscribirme en el curso (pack x ($)). cual es la forma de pago ?. puede ser por pago facil ? dejo mi numero . gracias.
75590096228171856267,22/11/2022 18:13:04,Jenaro del Cerezo,jenaro.del.cerezo1670@hotmail.com,M,Consulta general,"buenas tardes. quisiera saber si el curso que posee un valor de $ (pack x ), es el que contempla todos los casos y cual es la duracion del mismo. saludos cordiales y gracias."
82854999357733270590,22/12/2022 20:33:57,Consuela del Coronado,consuela.del.coronado2058@yahoo.com,F,Consulta general,"cuanto sale el curso completo, tiempo de duracion, y medios de pago para poder inscribirme"
49313681022875950863,16/12/2022 01:27:20,Corona Cabo,corona.cabo5998@hotmail.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,hace varios ias pague el curso e inicio y no me ha llegao el link para entrar a la plataforma y ar inicio al curso.
28813300309669042504,14/12/2022 21:29:17,Adán Osuna Poza,adan.osuna.poza3038@gmail.com,M,Consulta general,previsional esun curso completo cuanto es la cuota y cuanto tiempodura incluye como completar todos los formularios de anses
64466378396576107114,10/12/2022 11:48:32,Pili Andres Montaña,pili.andres.montana2995@yahoo.com,F,Consulta de precio de PACK x 2 - Curso 4 + Curso 17,yo compre un pack y ahora no puedo acceder ? por que sera?
61797173563905014735,06/12/2022 12:04:10,Clementina Raya,clementina.raya3805@yahoo.com,F,Consulta general,quisiera realizar un  para un hombre de anos solo trabajo como autonomo y monotributo
89704112822186615716,22/10/2022 09:04:08,Clementina Raya,clementina.raya3805@yahoo.com,F,Consulta general,consulto por cursos de previsional on line .
03920063918077178147,05/12/2022 22:09:46,Teresa Torrijos,teresa.torrijos7767@gmail.com,F,Consulta general,"hola mi correo es este el valido, anulo el anterior ."
49882496835564155132,05/12/2022 19:00:29,Sonia Estévez Benavent,sonia.estevez.benavent9659@gmail.com,F,Consulta de precio de PACK X 7 - Curso 7,el pack x incluye pensiones a convivientes
83009679674873831806,01/12/2022 07:51:42,Adela Arteaga Llorente,adela.arteaga.llorente5220@hotmail.com,F,Consulta general,ya pague el curso pero no encuentro como acceder.
28778138006921999235,01/12/2022 04:47:04,Julie del García,julie.del.garcia6772@gmail.com,F,Consulta general,estimados cuando comienzan los cursos. y horarios para las clases virtuales . gracias
36325270406327321522,24/11/2022 20:16:57,Mayte Escribano Girón,mayte.escribano.giron7461@yahoo.com,F,Consulta general,"buenas tardes en el modulo detallan los poderes para los abogados, pero mi duda es cuando la persona que esta haciendo la liquidacion no es abogado, sino contador, debe presentar tambien un poder. o como presenta el tramite en el anses"
52930198254219983292,24/11/2022 19:10:47,Aránzazu Pili Feliu Viña,aranzazu.pili.feliu.vina7045@gmail.com,F,Consulta general,"ayer me inscribi y pague curso inicio jub.liquidar  peroni se como ingresar y ver los modulos, video clases, material teorico practico. nose como ingresar y ver curso"
67971810220301457539,24/11/2022 16:08:05,Isaura Montesinos Torrijos,isaura.montesinos.torrijos8318@yahoo.com,F,Consulta general,buenas tardes. pague un pack de cursos y aun no he recibido el material de estudio.
81133937696932117728,21/11/2022 10:52:34,Rosario Donoso,rosario.donoso5208@hotmail.com,F,Consulta general,"buenos dias , abone el curso y necesito corregir mi usuario y contrasena, como debo hacer?"
19287429776229956704,17/11/2022 19:27:26,María Belén Vélez Teruel,maria.belen.velez.teruel4657@gmail.com,F,Consulta general,"buenas tardes, quiero empezar con los cursos de jubilaciones y pensiones, pero no manejo excel x el momento, influye esto en los cursos? saludos cordiales."
83219463225328947217,17/11/2022 07:07:00,Calixto Raya-Zaragoza,calixto.raya.zaragoza7940@hotmail.com,M,Consulta general,quiero consultar por la financiacion del pack x del curso de derecho previsional.
07363603965961493007,16/11/2022 12:02:19,Victoria Cifuentes-Villalba,victoria.cifuentes.villalba2987@gmail.com,F,Consulta general,"hola buen dia ya realice el pago del curso , sobre inicio de jubilaciones , y liquidacion de"
12742782133581465339,10/11/2022 12:40:11,María Jesús Saavedra Falcó,maria.jesus.saavedra.falco5469@yahoo.com,F,Consulta general,", yo ayer compre un pack de cursos y todavia no me mandaron nada al respecto. gracias quedo a la espera de una respuesta."
39088784453634397037,07/11/2022 16:38:10,Isabela Cantón Antúnez,isabela.canton.antunez1393@gmail.com,F,Consulta general,deseo insveibirme
05222446587476341455,07/11/2022 12:32:58,Jessica Reguera Corral,jessica.reguera.corral8921@yahoo.com,F,Consulta general,quiero cancelar la compra porque quiero elegir otro curso
43187912428987662520,03/11/2022 12:00:48,Ani Montaña Mármol,ani.montana.marmol9419@yahoo.com,F,Consulta de precio de PACK x 3 - Curso 9,"quisiera saber si este curso incluye la formacion para casos de discapacitados, diferentes situaciones (con aportes , sin aportes , discapacitados por accidentes, etc) tambien quisiera un curso que me explique como interpretar las hojas que figuran los aportes que tira anses y como calcular lo que cobraria una persona para verificar si es lo correcto gracias"
83815897142481723842,01/11/2022 17:42:28,Belen Vallés-Asensio,belen.valles.asensio7753@gmail.com,F,Consulta general,"realize el curso de excel, nunca me llego el certificado, me comunique con una persona por el instagram de este instituto y me dijo que me lo enviaria y nunca mas se comunico conmigo, ni me llego el certificado. espero su pronta respuesta, desde ya muchas gracias."
52202151237101051742,18/10/2022 22:40:11,Miriam Maura Valcárcel Talavera,miriam.maura.valcarcel.talavera1632@yahoo.com,F,Consulta general,informacion completa comienzo d curso y si lo dan d forma prsencial
69759755711864213348,18/10/2022 10:01:58,Ale Bosch Cuéllar,ale.bosch.cuellar9741@gmail.com,F,Consulta general,", quiero hacer el curso"
58641159983515242463,15/10/2022 17:20:00,Maura Ledesma Monreal,maura.ledesma.monreal247@yahoo.com,F,Consulta general,", realice un curso con ustedes en forma virtual. pero tengo una duda. tengo un cliente que en la consulta de tramite en anses me sale el codigo donde dice que el tramite fue resuelto en forma desfavorable y como tengo que hacerle un , quisiera que ustedes me aclare, de ser posible, a que se refiere el codigo . desde ya, muchas gracias."
77217636693126352256,23/02/2022 11:47:07,Maura Ledesma Monreal,maura.ledesma.monreal247@yahoo.com,F,Consulta general,", realice el curso de , pero no me enviaron el certificado"
67309455752644830709,24/01/2022 18:03:10,Maura Ledesma Monreal,maura.ledesma.monreal247@yahoo.com,F,Consulta de precio de - Curso 2,"hola, hoy abone para iniciar el curso a las hs. pero no recibi el link de acceso"
10897526597523759043,24/01/2022 17:34:43,Maura Ledesma Monreal,maura.ledesma.monreal247@yahoo.com,F,Consulta general,"hola. me inscribi para el curso que inicia hoy, de enero a las hs, sobre jubilaciones y como liquidar . ya abone por transferencia, pero no me llego el link para iniciar la clase. me podrian orientar como es ?. gracias."
60873506289086211008,12/10/2022 13:23:42,Teodora Heras Antón,teodora.heras.anton4971@hotmail.com,F,Consulta general,quisiera inscribirme al pack mas completo
99445704100572161523,08/10/2022 20:50:50,Caridad Saez Borrego,caridad.saez.borrego5629@yahoo.com,F,Consulta general,quiero saber sobre los cursos ?
51610875408664477057,07/10/2022 19:07:36,María Ángeles Coloma Arco,maria.angeles.coloma.arco2761@hotmail.com,F,Consulta general,", yo no soy abogada aun ni gestora, pense que con esto podia trabajar. como me devuelven el dinero?"
83049326150617001514,07/10/2022 15:12:58,Esteban Ángel,esteban.angel9489@yahoo.com,M,Consulta general,me inscribi en el curso. pero no creo que pueda terminar de hacerlo en un plazo de mes. se vence ahora el . ?puedo pedir una prorroga?
70776979315623851160,01/10/2022 13:10:12,Corona Palau Varela,corona.palau.varela1057@gmail.com,F,Consulta general,"buen dia, abone pesos el curso es el curso de inicio de jubilaciones y liquidar  desde cero. me puede mandar hoy mismo el curso, ya hoy dispongo de tiempo para leer. muchas gracias"
29379878472812204102,28/09/2022 11:59:59,Manu Sanmartín,manu.sanmartin9017@hotmail.com,F,Consulta general,"buenos dias. yo cuando me adheri al curso puse los datos de mi pareja porque pense que debia ser los datos del que pagada por mercado pago, pero el curso era para mi. termine el curso pero el certificado sale a su nombre, yo necesitaria que el certificado este a mi nombre, . muchas gracias, espero su respuesta."
18142365627251209697,26/09/2022 09:36:29,Manu Saldaña,manu.saldana5073@gmail.com,M,Consulta general,"hola buen dia, me comunicaba para saber si podian mandarme mas informacion sobre el pack que incluye los cursos previsionales. tambien queria saber si incluye el reconocimiento de aportes por tareas de cuidado de anses. muchas gracias"
